"Date","Price","Open","High","Low","Vol.","Change %"
"02/18/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/17/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/16/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/13/2025","0.151","0.151","0.151","0.151","85.82K","0.00%"
"02/12/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/11/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/10/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/09/2025","0.151","0.151","0.151","0.151","5.00K","0.00%"
"02/06/2025","0.151","0.151","0.151","0.151","8.30K","-4.43%"
"02/05/2025","0.158","0.158","0.158","0.158","1.00K","0.00%"
"02/04/2025","0.158","0.158","0.158","0.158","3.00K","4.64%"
"02/03/2025","0.151","0.151","0.151","0.151","","0.00%"
"02/02/2025","0.151","0.151","0.151","0.151","","0.00%"
"01/29/2025","0.151","0.151","0.151","0.151","3.00K","-3.21%"
"01/28/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/27/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/26/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/23/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/22/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/21/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/20/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/19/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/16/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/15/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/14/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/13/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/09/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/08/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/07/2025","0.156","0.155","0.156","0.155","5.00K","0.00%"
"01/06/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/05/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/02/2025","0.156","0.156","0.156","0.156","","0.00%"
"01/01/2025","0.156","0.156","0.156","0.156","","0.00%"
"12/31/2024","0.156","0.160","0.160","0.156","241.70K","-2.50%"
"12/30/2024","0.160","0.155","0.160","0.155","221.00K","0.00%"
"12/29/2024","0.160","0.160","0.160","0.160","7.38K","6.67%"
"12/26/2024","0.150","0.152","0.152","0.150","2.10K","-6.83%"
"12/25/2024","0.161","0.161","0.161","0.161","","0.00%"
"12/24/2024","0.161","0.161","0.161","0.161","1.00K","0.63%"
"12/23/2024","0.160","0.160","0.160","0.160","1.00K","1.27%"
"12/22/2024","0.158","0.158","0.158","0.158","2.00K","0.00%"
"12/19/2024","0.158","0.158","0.158","0.158","0.60K","8.22%"
"12/18/2024","0.146","0.162","0.162","0.146","44.62K","-9.88%"
"12/17/2024","0.162","0.162","0.162","0.162","","0.00%"
"12/16/2024","0.162","0.157","0.162","0.157","2.10K","0.00%"
"12/15/2024","0.162","0.162","0.162","0.162","10.00K","-4.71%"
"12/12/2024","0.170","0.170","0.170","0.170","","0.00%"
"12/11/2024","0.170","0.170","0.170","0.170","","0.00%"
"12/10/2024","0.170","0.170","0.170","0.170","","0.00%"
"12/09/2024","0.170","0.170","0.170","0.170","","0.00%"
"12/08/2024","0.170","0.170","0.170","0.170","","0.00%"
"12/05/2024","0.170","0.170","0.170","0.170","0.10K","-3.95%"
"12/04/2024","0.177","0.177","0.177","0.177","","0.00%"
"12/03/2024","0.177","0.177","0.177","0.177","7.94K","0.00%"
"12/02/2024","0.177","0.177","0.177","0.177","","0.00%"
"12/01/2024","0.177","0.177","0.177","0.177","","0.00%"
"11/28/2024","0.177","0.177","0.177","0.177","","0.00%"
